STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,TRANSFORMATION,Transformation,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2001,,1.563530445,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2002,,-0.005506868,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2003,,-0.046857256,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2004,,2.782456398,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2005,,2.841871738,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2006,,3.936500788,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2007,,3.917958021,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2008,,2.718230486,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2009,,-2.101562262,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2010,,3.215834856,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2011,,1.902238369,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2012,,1.209845304,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2013,,1.805274129,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2014,,2.417389631,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2015,,1.644177675,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2016,,2.024553537,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2017,,1.572392344,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHE,Switzerland,A,Annual,GDP_G,GDP growth,PC,Percentage change,2018,,2.968894005,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2000,,8.157999039,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2001,,7.973496914,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2002,,8.709470749,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2003,,9.531017303,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2004,,9.621886253,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2005,,10.79571438,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2006,,11.95592403,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2007,,13.2781105,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2008,,9.257918358,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2009,,8.984070778,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2010,,10.07499027,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2011,,9.166718483,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2012,,7.603468895,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2013,,7.510747433,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2014,,7.138999462,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2015,,6.765865326,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2016,,6.578773975,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2017,,6.672363281,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,CHN,China (People’s Republic of),A,Annual,GDP_G,GDP growth,PC,Percentage change,2018,,6.485097408,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2000,,5.527125835,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2001,,3.797117233,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2002,,4.526480675,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2003,,6.591749668,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2004,,7.486204624,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2005,,8.643309593,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2006,,8.925489426,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2007,,9.579419136,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2008,,6.079501152,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2009,,4.935378551,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2010,,10.38412189,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2011,,7.514853001,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2012,,5.636873722,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2013,,5.964375019,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2014,,6.779087543,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2015,,7.241601467,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2016,,8.627766609,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2017,,5.931063652,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,IND,India,A,Annual,GDP_G,GDP growth,PC,Percentage change,2018,,7.066884995,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2000,,7.935252666,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2001,,4.272797108,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2002,,4.892366409,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2003,,3.438208818,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2004,,4.647263527,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2005,,5.867991447,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2006,,4.577189922,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2007,,3.391123056,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2008,,-5.892589569,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2009,,-6.297035217,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2010,,2.315479279,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2011,,2.104212999,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2012,,1.625469685,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2013,,-0.226499453,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2014,,1.436057806,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2015,,0.272299409,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2016,,1.147281408,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2017,,2.444352865,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,EST,Estonia,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2018,,2.746086121,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2000,,4.576990604,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2001,,1.440567017,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2002,,0.983224571,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2003,,1.276446223,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2004,,3.422255993,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2005,,2.719513655,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2006,,2.428521633,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2007,,3.717221975,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2008,,-0.007710576,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2009,,-5.322329044,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2010,,2.855278254,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2011,,2.648936033,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2012,,-1.286056757,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2013,,-0.256326377,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2014,,0.134223148,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EAMFP@DF_EAMFP(1.0),Environmentally adjusted multifactor productivity,I,FIN,Finland,A,Annual,EAMFP_G,Environmentally adjusted multifactor productivity growth,PC,Percentage change,2015,,1.26691401,,,,0,Units,GY,"Growth rate, over 1 year",2,Two
